IMF1(t-1),IMF1(t-2),IMF1(t-3),IMF2(t-1),IMF2(t-2),IMF2(t-3),IMF3(t-1),IMF3(t-2),IMF3(t-3),IMF4(t-1),IMF4(t-2),IMF4(t-3),IMF5(t-1),IMF5(t-2),IMF5(t-3),IMF6(t-1),IMF6(t-2),IMF6(t-3),IMF7(t-1),IMF7(t-2),IMF7(t-3),IMF8(t-1),IMF8(t-2),IMF8(t-3),IMF9(t-1),IMF9(t-2),IMF9(t-3),IMF10(t-1),IMF10(t-2),IMF10(t-3),IMF11(t-1),IMF11(t-2),IMF11(t-3),Tar
0.635288891,-0.372611875,0.747220285,0.496216471,-0.360597639,-7.53E-05,-0.323968935,-0.011670739,-0.016398133,-0.022820688,-0.026977823,0.111270164,0.038824773,0.067909183,0.008694992,0.016109956,-0.095861453,-0.013386311,0.119362536,0.008967551,-0.10344337,-0.007501439,0.012745974,0.013692546,0.023869769,-0.098254969,-0.087574323,0.055301482,-0.017344822,-0.03643148,-0.369863153,-0.229223572,-0.491639483,0.376279437
0.747220285,-0.360597639,0.827303599,0.635288891,-0.323968935,0.09851154,-0.265362517,-0.016398133,-0.022820688,-0.012031772,0.023869769,0.067909183,-0.095861453,-0.013386311,-0.018513767,-0.007501439,0.013692546,-0.107712552,0.2141323,0.119362536,0.008967551,0.008694992,-2.70E-02,0.0908139,-0.042833797,-7.53E-05,-0.142731675,-0.017344822,-0.087574323,-0.098254969,-0.491639483,-0.369863153,-0.593004932,0.426630903
0.827303599,-0.323968935,0.872237266,0.747220285,-0.265362517,0.043956633,-0.188902008,-0.022820688,-0.012031772,0.020171916,-0.042833797,-0.013386311,0.013692546,-0.107712552,0.0340512,0.008694992,0.0908139,-0.171439313,0.281761118,0.2141323,0.119362536,-0.018513767,0.023869769,-0.062575598,0.074221783,9.85E-02,-0.172696149,-0.087574323,-0.142731675,-7.53E-05,-0.593004932,-0.491639483,-0.672871883,0.401291876
0.872237266,-0.265362517,0.880270463,0.827303599,-0.188902008,-0.072648324,-0.099901772,-0.012031772,0.020171916,0.047786416,0.074221783,-0.107712552,0.0908139,-0.171439313,-0.051414649,-0.018513767,-0.062575598,-0.163385933,0.314235007,0.281761118,0.2141323,0.0340512,-0.042833797,-0.058905338,-0.067832232,0.043956633,-0.171714511,-0.142731675,-0.172696149,0.09851154,-0.672871883,-0.593004932,-0.730627557,-0.179512722
0.880270463,-0.188902008,0.851277621,0.872237266,-0.099901772,-0.07763506,-0.004492621,0.020171916,0.047786416,0.037756355,-0.067832232,-0.171439313,-0.062575598,-0.163385933,0.066579766,0.0340512,-0.058905338,-0.072354671,0.307990809,0.314235007,0.281761118,-0.051414649,0.074221783,0.093178096,0.002770759,-0.072648324,-0.139511606,-0.172696149,-0.171714511,0.043956633,-0.730627557,-0.672871883,-0.766138323,-0.253585052
0.851277621,-0.099901772,0.786758727,0.880270463,-0.004492621,0.022805288,0.090803971,0.047786416,0.037756355,-0.011066543,0.002770759,-0.163385933,-0.058905338,-0.072354671,-0.076277523,-0.051414649,0.093178096,0.067344714,0.264293803,0.307990809,0.314235007,0.066579766,-0.067832232,0.011841699,0.073274036,-0.07763506,-0.081462141,-0.171714511,-0.139511606,-0.072648324,-0.766138323,-0.730627557,-0.779743533,-0.409266453
0.786758727,-0.004492621,0.689765437,0.851277621,0.090803971,0.080935113,0.179523414,0.037756355,-0.011066543,-0.058410482,0.073274036,-0.072354671,0.093178096,0.067344714,0.078781312,0.066579766,0.011841699,0.186556606,0.189005852,0.264293803,0.307990809,-0.076277523,0.002770759,-0.098876196,-0.091005689,0.022805288,-0.007756774,-0.139511606,-0.081462141,-0.07763506,-0.779743533,-0.766138323,-0.772239156,-0.631118892
0.689765437,0.090803971,0.564756497,0.786758727,0.179523414,0.031419288,0.255696565,-0.011066543,-0.058410482,-0.058242487,-0.091005689,0.067344714,0.011841699,0.186556606,-0.074329811,-0.076277523,-0.098876196,0.216871275,0.091783923,0.189005852,0.264293803,0.078781312,0.073274036,0.036659318,0.038536637,0.080935113,0.068331429,-0.081462141,-0.007756774,0.022805288,-0.772239156,-0.779743533,-0.74485173,-0.822049361
0.564756497,0.179523414,0.417389358,0.689765437,0.255696565,-0.046266205,0.314249659,-0.058410482,-0.058242487,-0.005565254,0.038536637,0.186556606,-0.098876196,0.216871275,0.064847212,0.078781312,0.036659318,0.132369218,-0.015179898,0.091783923,0.189005852,-0.074329811,-0.091005689,0.080684884,0.025160473,0.031419288,0.132805769,-0.007756774,0.068331429,0.080935113,-0.74485173,-0.772239156,-0.699203341,-0.75732117
0.417389358,0.255696565,0.254257824,0.564756497,0.314249659,-0.060732568,0.351339067,-0.058242487,-0.005565254,0.054673531,0.025160473,0.216871275,0.036659318,0.132369218,-0.052789714,-0.074329811,0.080684884,-0.028785707,-0.118710015,-0.015179898,0.091783923,0.064847212,0.038536637,-0.074990454,-0.040029526,-0.046266205,0.17352339,0.068331429,0.132805769,0.031419288,-0.699203341,-0.74485173,-0.637268549,-0.471099092
0.254257824,0.314249659,0.082588166,0.417389358,0.351339067,-0.010545186,0.364599138,-0.005565254,0.054673531,0.068267984,-0.040029526,0.132369218,0.080684884,-0.028785707,0.039426991,0.064847212,-0.074990454,-0.179928334,-0.206290404,-0.118710015,-0.015179898,-0.052789714,0.025160473,-0.044917653,0.012019914,-0.060732568,0.182518669,0.132805769,0.17352339,-0.046266205,-0.637268549,-0.699203341,-0.561324338,-1.032023562
0.082588166,0.351339067,-0.090091951,0.254257824,0.364599138,0.045111604,0.3532876,0.054673531,0.068267984,0.02294128,0.012019914,-0.028785707,-0.074990454,-0.179928334,-0.023464516,-0.052789714,-0.044917653,-0.23355448,-0.267591762,-0.206290404,-0.118710015,0.039426991,-0.040029526,0.095688473,0.004682168,-0.010545186,0.157619447,0.17352339,0.182518669,-0.060732568,-0.561324338,-0.637268549,-0.473894317,-0.659964261
-0.090091951,0.364599138,-0.256296126,0.082588166,0.3532876,0.054860563,0.318320104,0.068267984,0.02294128,-0.040250432,0.004682168,-0.179928334,-0.044917653,-0.23355448,0.001174113,0.039426991,0.095688473,-0.154362374,-0.295694672,-0.267591762,-0.206290404,-0.023464516,0.012019914,0.000470253,0.015334749,0.045111604,0.103013439,0.182518669,0.157619447,-0.010545186,-0.473894317,-0.561324338,-0.37768851,-0.900500217
-0.256296126,0.3532876,-0.408917337,-0.090091951,0.318320104,0.008568976,0.262193074,0.02294128,-0.040250432,-0.06591519,0.015334749,-0.23355448,0.095688473,-0.154362374,0.031324489,-0.023464516,0.000470253,0.015491638,-0.287863375,-0.295694672,-0.267591762,0.001174113,0.004682168,-0.095760099,-0.034240525,0.054860563,0.028609121,0.157619447,0.103013439,0.045111604,-0.37768851,-0.473894317,-0.275540133,-0.894919131
-0.408917337,0.318320104,-0.541545704,-0.256296126,0.262193074,-0.054240512,0.18880149,-0.040250432,-0.06591519,-0.035008498,-0.034240525,-0.154362374,0.000470253,0.015491638,-0.074321739,0.001174113,-0.095760099,0.177406225,-0.245784741,-0.287863375,-0.295694672,0.031324489,0.015334749,0.043279892,0.006166688,0.008568976,-0.051733438,0.103013439,0.028609121,0.054860563,-0.275540133,-0.37768851,-0.170340834,-0.871466576
-0.541545704,0.262193074,-0.648751077,-0.408917337,0.18880149,-0.065413123,0.103165169,-0.06591519,-0.035008498,0.020967029,0.006166688,0.015491638,-0.095760099,0.177406225,0.121463621,0.031324489,0.043279892,0.233908159,-0.175256298,-0.245784741,-0.287863375,-0.074321739,-0.034240525,0.076200817,0.050388437,-0.054240512,-0.122795984,0.028609121,-0.051733438,0.008568976,-0.170340834,-0.275540133,-0.064975842,-0.111840224
-0.648751077,0.18880149,-0.726317454,-0.541545704,0.103165169,0.00286201,0.011082979,-0.035008498,0.020967029,0.052680581,0.050388437,0.177406225,0.043279892,0.233908159,-0.159957764,-0.074321739,0.076200817,0.148808557,-0.085376587,-0.175256298,-0.245784741,0.121463621,0.006166688,-0.07783977,-0.064772414,-0.065413123,-0.170933222,-0.051733438,-0.122795984,-0.054240512,-0.064975842,-0.170340834,0.037739522,0.324607134
-0.726317454,0.103165169,-0.771418526,-0.648751077,0.011082979,0.082832904,-0.081261072,0.020967029,0.052680581,0.038049956,-0.064772414,0.233908159,0.076200817,0.148808557,0.175209028,0.121463621,-0.07783977,-0.028035057,0.012648158,-0.085376587,-0.175256298,-0.159957764,0.050388437,-0.041411835,0.005067589,0.00286201,-0.186766004,-0.122795984,-0.170933222,-0.065413123,0.037739522,-0.064975842,0.135120598,0.395701603
-0.771418526,0.011082979,-0.782726613,-0.726317454,-0.081261072,0.069663502,-0.167713086,0.052680581,0.038049956,-0.002887957,0.005067589,0.148808557,-0.07783977,-0.028035057,-0.158264647,-0.159957764,-0.041411835,-0.188908354,0.106922364,0.012648158,-0.085376587,0.175209028,-0.064772414,0.096731951,0.069099955,0.082832904,-0.167087438,-0.170933222,-0.186766004,0.00286201,0.135120598,0.037739522,0.224670105,0.37914759
-0.782726613,-0.081261072,-0.760450457,-0.771418526,-0.167713086,-0.040309922,-0.242558057,0.038049956,-0.002887957,-0.032589624,0.069099955,-0.028035057,-0.041411835,-0.188908354,0.112040398,0.175209028,0.096731951,-0.233870139,0.186322624,0.106922364,0.012648158,-0.158264647,0.005067589,-0.001572985,-0.070484842,0.069663502,-0.115575776,-0.186766004,-0.167087438,0.082832904,0.224670105,0.135120598,0.30412965,0.29459307
-0.760450457,-0.167713086,-0.706300818,-0.782726613,-0.242558057,-0.114807796,-0.300895205,-0.002887957,-0.032589624,-0.031360466,-0.070484842,-0.188908354,0.096731951,-0.233870139,-0.052202196,-0.158264647,-0.001572985,-0.133531675,0.241820731,0.186322624,0.106922364,0.112040398,0.069099955,-0.096521494,-0.007050845,-0.040309922,-0.042141803,-0.167087438,-0.115575776,0.069663502,0.30412965,0.224670105,0.371524991,0.018502624
-0.706300818,-0.242558057,-0.623386288,-0.760450457,-0.300895205,-0.043302966,-0.338955478,-0.032589624,-0.031360466,-0.009347832,-0.007050845,-0.233870139,-0.001572985,-0.133531675,0.00127427,0.112040398,-0.096521494,0.051102771,0.267509776,0.241820731,0.186322624,-0.052202196,-0.070484842,0.044305976,0.074771961,-0.114807796,0.038983395,-0.115575776,-0.042141803,-0.040309922,0.371524991,0.30412965,0.425204189,0.31373076
-0.623386288,-0.300895205,-0.516045118,-0.706300818,-0.338955478,0.097520069,-0.354340957,-0.031360466,-0.009347832,0.010743294,0.074771961,-0.133531675,-0.096521494,0.051102771,0.021545801,-0.052202196,0.044305976,0.205587118,0.26121699,0.267509776,0.241820731,0.00127427,-0.007050845,0.077417572,-0.054956036,-0.043302966,0.112050463,-0.042141803,0.038983395,-0.114807796,0.425204189,0.371524991,0.463867938,0.520972411
-0.516045118,-0.338955478,-0.389621871,-0.623386288,-0.354340957,0.119632203,-0.346171355,-0.009347832,0.010743294,0.016971779,-0.054956036,0.051102771,0.044305976,0.205587118,-0.00979113,0.00127427,0.077417572,0.233477086,0.224642365,0.26121699,0.267509776,0.021545801,0.074771961,-0.078441656,-0.024509023,0.097520069,0.162921614,0.038983395,0.112050463,-0.043302966,0.463867938,0.425204189,0.48659159,0.469186798
-0.389621871,-0.354340957,-0.2502003,-0.516045118,-0.346171355,-0.021296157,-0.31512905,0.010743294,0.016971779,0.013534481,-0.024509023,0.205587118,0.077417572,0.233477086,-0.026455821,0.021545801,-0.078441656,0.117231057,0.163022957,0.224642365,0.26121699,-0.00979113,-0.054956036,-0.043276141,0.066988604,0.119632203,0.181889402,0.112050463,0.162921614,0.097520069,0.48659159,0.463867938,0.492838557,0.638349009
-0.2502003,-0.346171355,-0.104305897,-0.389621871,-0.31512905,-0.142275464,-0.263400886,0.016971779,0.013534481,0.008202699,0.066988604,0.233477086,-0.078441656,0.117231057,0.064416799,-0.00979113,-0.043276141,-0.070494572,0.08438149,0.163022957,0.224642365,-0.026455821,-0.024509023,0.097319809,-0.027318968,-0.021296157,0.165603064,0.162921614,0.181889402,0.119632203,0.492838557,0.48659159,0.482464995,0.482465072
-0.104305897,-0.31512905,0.041407163,-0.2502003,-0.263400886,-0.073109695,-0.194521721,0.013534481,0.008202699,0.001313454,-0.027318968,0.117231057,-0.043276141,-0.070494572,-0.078740168,-0.026455821,0.097319809,-0.212760903,-0.001533112,0.08438149,0.163022957,0.064416799,0.066988604,0.00091792,-0.037889211,-0.142275464,0.117703049,0.181889402,0.165603064,-0.021296157,0.482464995,0.492838557,0.455715849,0.877189556
0.041407163,-0.263400886,0.180469326,-0.104305897,-0.194521721,0.097365917,-0.113131079,0.008202699,0.001313454,-0.010115532,-0.037889211,-0.070494572,0.097319809,-0.212760903,0.053750437,0.064416799,0.00091792,-0.222271406,-0.084471887,-0.001533112,0.08438149,-0.078740168,-0.027318968,-0.097317721,0.048207239,-0.073109695,0.048032904,0.165603064,0.117703049,-0.142275464,0.455715849,0.482464995,0.413212562,0.562123714
0.180469326,-0.194521721,0.306894047,0.041407163,-0.113131079,0.134620498,-0.024659745,0.001313454,-0.010115532,-0.021219608,0.048207239,-0.212760903,0.00091792,-0.222271406,0.007568623,-0.078740168,-0.097317721,-0.095982411,-0.154922692,-0.084471887,-0.001533112,0.053750437,-0.037889211,0.041209056,0.000936112,0.097365917,-0.029404367,0.117703049,0.048032904,-0.073109695,0.413212562,0.455715849,0.355932899,0.26845791
0.306894047,-0.113131079,0.415447031,0.180469326,-0.024659745,-0.011199855,0.065032475,-0.010115532,-0.021219608,-0.019197414,0.000936112,-0.222271406,-0.097317721,-0.095982411,-0.082657182,0.053750437,0.041209056,0.084363188,-0.205207046,-0.154922692,-0.084471887,0.007568623,0.048207239,0.078596875,-0.041859237,0.134620498,-0.099315544,0.048032904,-0.029404367,0.097365917,0.355932899,0.413212562,0.285183507,0.314336983
0.415447031,-0.024659745,0.501873704,0.306894047,0.065032475,-0.134413468,0.150043715,-0.021219608,-0.019197414,0.001707952,-0.041859237,-0.095982411,0.041209056,0.084363188,0.138522599,0.007568623,0.078596875,0.205462204,-0.230310131,-0.205207046,-0.154922692,-0.082657182,0.000936112,-0.074698013,0.025805689,-0.011199855,-0.148211249,-0.029404367,-0.099315544,0.134620498,0.285183507,0.355932899,0.202566007,0.501356787
0.501873704,0.065032475,0.563074542,0.415447031,0.150043715,-0.069256534,0.224816307,-0.019197414,0.001707952,0.027523575,0.025805689,0.084363188,0.078596875,0.205462204,-0.148137383,-0.082657182,-0.074698013,0.194542576,-0.228355611,-0.230310131,-0.205207046,0.138522599,-0.041859237,-0.045136116,0.020538347,-0.134413468,-0.167082111,-0.099315544,-0.148211249,-0.011199855,0.202566007,0.285183507,0.109937479,0.427959092
0.563074542,0.150043715,0.597220627,0.501873704,0.224816307,0.081029604,0.284497234,0.001707952,0.027523575,0.033112986,0.020538347,0.205462204,-0.074698013,0.194542576,0.10633611,0.138522599,-0.045136116,0.063924268,-0.200684569,-0.228355611,-0.230310131,-0.148137383,0.025805689,0.092906567,-0.037409887,-0.069256534,-0.153109749,-0.148211249,-0.167082111,-0.134413468,0.109937479,0.202566007,0.009366364,0.562065651
0.597220627,0.224816307,0.603804859,0.563074542,0.284497234,0.107057611,0.325249655,0.027523575,0.033112986,0.007837242,-0.037409887,0.194542576,-0.045136116,0.063924268,-0.035668546,-0.148137383,0.092906567,-0.09961672,-0.151548251,-0.200684569,-0.228355611,0.10633611,0.020538347,0.004008254,0.007990972,0.081029604,-0.110076196,-0.167082111,-0.153109749,-0.069256534,0.009366364,0.109937479,-0.096915168,-0.056003916
0.603804859,0.284497234,0.583627571,0.597220627,0.325249655,-0.009644146,0.344495809,0.033112986,0.007837242,-0.02858133,0.007990972,0.063924268,0.092906567,-0.09961672,-0.023334364,0.10633611,0.004008254,-0.192207057,-0.087470958,-0.151548251,-0.200684569,-0.035668546,-0.037409887,-0.092438637,0.027987222,0.107057611,-0.047414937,-0.153109749,-0.110076196,0.081029604,-0.096915168,0.009366364,-0.206561264,-0.318406761
0.583627571,0.325249655,0.538718558,0.603804859,0.344495809,-0.094968276,0.34107621,0.007837242,-0.02858133,-0.041140245,0.027987222,-0.09961672,0.004008254,-0.192207057,0.034129762,-0.035668546,-0.092438637,-0.158872601,-0.016376717,-0.087470958,-0.151548251,-0.023334364,0.007990972,0.036080182,-0.029012761,-0.009644146,0.021866587,-0.110076196,-0.047414937,0.107057611,-0.206561264,-0.096915168,-0.317163715,-1.062923332
0.538718558,0.344495809,0.472200729,0.583627571,0.34107621,-0.043465033,0.31531565,-0.02858133,-0.041140245,-0.014578515,-0.029012761,-0.192207057,-0.092438637,-0.158872601,0.013662911,-0.023334364,0.036080182,-0.025995527,0.053402919,-0.016376717,-0.087470958,0.034129762,0.027987222,0.073990491,-0.000804864,-0.094968276,0.08393146,-0.047414937,0.021866587,-0.009644146,-0.317163715,-0.206561264,-0.426303436,-1.201704827
0.472200729,0.34107621,0.388103415,0.538718558,0.31531565,0.052926303,0.268992583,-0.041140245,-0.014578515,0.027573287,-0.000804864,-0.158872601,0.036080182,-0.025995527,-0.095984665,0.034129762,0.073990491,0.11882721,0.114114625,0.053402919,-0.016376717,0.013662911,-0.029012761,-0.066697389,0.024769379,-0.043465033,0.126935345,0.021866587,0.08393146,-0.094968276,-0.426303436,-0.317163715,-0.531601001,-1.308303914
0.388103415,0.31531565,0.291135799,0.472200729,0.268992583,0.061686946,0.20521472,-0.014578515,0.027573287,0.043462282,0.024769379,-0.025995527,0.073990491,0.11882721,0.166749259,0.013662911,-0.066697389,0.184325458,0.159445303,0.114114625,0.053402919,-0.095984665,-0.000804864,-0.042361771,-0.020165038,0.052926303,0.143337893,0.08393146,0.126935345,-0.043465033,-0.531601001,-0.426303436,-0.630765201,-1.652413089
0.291135799,0.268992583,0.186432766,0.388103415,0.20521472,-0.009444889,0.128209664,0.027573287,0.043462282,0.015594868,-0.020165038,0.11882721,-0.066697389,0.184325458,-0.184791716,-0.095984665,-0.042361771,0.132449727,0.185164929,0.159445303,0.114114625,0.166749259,0.024769379,0.081755704,-0.000978178,0.061686946,0.131241856,0.126935345,0.143337893,0.052926303,-0.630765201,-0.531601001,-0.721638647,-1.715149858
0.186432766,0.20521472,0.079286644,0.291135799,0.128209664,-0.051614608,0.043044744,0.043462282,0.015594868,-0.028447554,-0.000978178,0.184325458,-0.042361771,0.132449727,0.139014207,0.166749259,0.081755704,-0.000865356,0.189487266,0.185164929,0.159445303,-0.184791716,-0.020165038,0.005417055,0.013991284,-0.009444889,0.094519127,0.143337893,0.131241856,0.061686946,-0.721638647,-0.630765201,-0.802239569,-1.65571383
0.079286644,0.128209664,-0.02512119,0.186432766,0.043044744,-0.017223744,-0.04470537,0.015594868,-0.028447554,-0.042292727,0.013991284,0.132449727,0.081755704,-0.000865356,-0.055357475,-0.184791716,0.005417055,-0.131732083,0.173123579,0.189487266,0.185164929,0.139014207,-0.000978178,-0.07924733,-0.011315479,-0.051614608,0.041747533,0.131241856,0.094519127,-0.009444889,-0.802239569,-0.721638647,-0.870799044,-1.73593985
-0.02512119,0.043044744,-0.121975149,0.079286644,-0.04470537,0.031358934,-0.129321547,-0.028447554,-0.042292727,-0.009855483,-0.011315479,-0.000865356,0.005417055,-0.131732083,-0.019699544,0.139014207,-0.07924733,-0.181950677,0.139043198,0.173123579,0.189487266,-0.055357475,0.013991284,0.028070628,0.004186053,-0.017223744,-0.015768222,0.094519127,0.041747533,-0.051614608,-0.870799044,-0.802239569,-0.925793018,-1.818047564
-0.121975149,-0.04470537,-0.207053956,-0.02512119,-0.129321547,0.025949111,-0.20531008,-0.042292727,-0.009855483,0.034746708,0.004186053,-0.131732083,-0.07924733,-0.181950677,0.048963804,-0.055357475,0.028070628,-0.12542374,0.091989223,0.139043198,0.173123579,-0.019699544,-0.011315479,0.061819115,-0.001578772,0.031358934,-0.066436683,0.041747533,-0.015768222,-0.017223744,-0.925793018,-0.870799044,-0.965968642,-1.591066518
-0.207053956,-0.129321547,-0.276921731,-0.121975149,-0.20531008,-0.015340048,-0.26775586,-0.009855483,0.034746708,0.041278599,-0.001578772,-0.181950677,0.028070628,-0.12542374,-0.028081019,-0.019699544,0.061819115,0.000219627,0.037823807,0.091989223,0.139043198,0.048963804,0.004186053,-0.051058949,-0.001463494,0.025949111,-0.100749469,-0.015768222,-0.066436683,0.031358934,-0.965968642,-0.925793018,-0.990364551,-1.536991249
